1000007761GREAT LAKES INDEPENDENT BOOKSELLERSVENDOR     
5000001013FLAGSHIP PRESS INC                 VENDOR     
5000001014FRUEND CAN COMPANY                 VENDOR     
5000001015CCG LLC                            VENDOR     
5000001016GIBBS SMITH, PUBLISHER             VENDOR     
5000001017HARPERCOLLINS PUBLISHERS           VENDOR     
5000001018PRESIDENT & FELLOWS OF HARVARD COLLVENDOR     
5000001019HEINEMANN                          VENDOR     
5000001020INTEGRATED BOOK TECHNOLOGY INC     VENDOR     
5000001021JOHN P POW COMPANY INC             VENDOR     
5000001022JOHNS BYRNE COMPANY                VENDOR     
5000001023LAFAYETTE INSTRUMENTS              VENDOR     
5000001024LAKEBOOK MANUFACTURING             VENDOR     
5000001025LEARNING RESOURCES INC             VENDOR     
5000001026EDWARDS BROTHERS MALLOY INC        VENDOR     
5000001027MAPLE VAIL                         VENDOR     
5000001028MAPQUEST                           VENDOR     
5000001029MAZER CORPORATION                  VENDOR     
5000001030MOORE LANGEN PRINTING CO INC       VENDOR     
5000001031PACKAGING HOUSE                    VENDOR     
5000001032LEHIGH PHOENIX-HAGERSTOWN          VENDOR     
5000001033PRECISION OFFSET                   VENDOR     
5000001034PROTOCOL                           VENDOR     
5000001035PSYCHOLOGICAL ASSESSMENT RESOURCES VENDOR     
5000001036QUEBECOR EUSEY PRESS               VENDOR     
5000001037QUESTAR                            VENDOR     
5000001038RRD-BLOOMSBURG                     VENDOR     
5000001039RAND MCNALLY                       VENDOR     
5000001040RAND-WHITNEY CO                    VENDOR     
5000001041RC2 BRANDS INC                     VENDOR     
5000001042RIPON COMMUNITY                    VENDOR     
5000001043ROSE PRINTING                      VENDOR     
5000001044ROSS GAGE INC                      VENDOR     
5000001045SAUNDERS MANUFACTURING             VENDOR     
5000001046SCHOLASTIC INC                     VENDOR     
5000001047SIMON & SCHUSTER                   VENDOR     
5000001048ZERO TO THREE                      VENDOR     
5000001049WOLTERS KLUWER HEALTH              VENDOR     
5000001050WALSWORTH PUBLISHING COMPANY INC   VENDOR     
5000001051LEHIGH PHOENIX-MILWAUKEE           VENDOR     
5000001052HOLTZBRINCK PUBLISHERS LLC         VENDOR     
5000001053UNIVERSAL GRAPHIX                  VENDOR     
5000001054ANY HUE LLC                        VENDOR     
5000001055SUNBURST TECHNOLOGY                VENDOR     
5000001056SULLIVAN BROTHERS                  VENDOR     
5000001057STEVE SPANGLER SCIENCE INC         VENDOR     
5000001058AV WORLDWIDE                       VENDOR     
5000001059CASSETTE SERVICES                  VENDOR     
5000001060INSIGHT                            VENDOR     
5000001061LAROUSSE BILINGUAL                 VENDOR     
5000001066Thresholds Transition              VENDOR     
5000001067KING PRINTING CO  INC              VENDOR     
5000001071THRESHOLDS REHABILITATION INDUSTRIEVENDOR     
5000001076CASSETTE SERVICES                  VENDOR     
5000001081RIVERSIDE SCORING CENTER           VENDOR     
5000001082WEBCRAFTERS                        VENDOR     
5000001083RRD-CRAWFORDSVILLE                 VENDOR     
5000001086QUAD GRAPHICS - VERSAILLES         VENDOR     
5000001091MAPLE PRESS                        VENDOR     
5000001096EDWARDS BROTHERS                   VENDOR     
5000001097COURIER/BOOKMART PRESS             VENDOR     
5000001098WALSWORTH PUBLISHING COMPANY INC   VENDOR     
5000001099HUNG HING OFFSET PRINTING CO LTD   VENDOR     
5000001100WEBCRAFTERS INC                    VENDOR     
5000001101QUAD GRAPHICS - MARTINSBURG        VENDOR     
5000001102QUEBECOR WORLD DUBUQUE             VENDOR     
5000001103RR DONNELLEY                       VENDOR     
5000001106QUEBECOR WORLD- KINGSPORT          VENDOR     
5000001107QUEBECOR WORLD- BUFFALO            VENDOR     
5000001111KEY CURRICULUM PRESS               VENDOR     
5000001112THE BOOKSOURCE INC                 VENDOR     
5000001113VAST USA INC                       VENDOR     
5000001114RIVERDEEP                          VENDOR     
5000001116GEONOVA PUBLISHING INC             VENDOR     
5000001117VICKS LITHOGRAPH & PRINTING CORPORAVENDOR     
5000001121NEOPRINT, INC                      VENDOR     
5000001126MEASUREMENT INCORPORATED           VENDOR     
5000001131YANKEE PUBLISHING CO               VENDOR     
5000001132FIDELITY CONTAINER CORPORATION     VENDOR     
5000001133ENNIS INC                          VENDOR     
5000001134DATA RECOGNITION CORP              VENDOR     
5000001135MOORE LANGEN PRINTING              VENDOR     
5000001136MEMORY SUPPLIERS                   VENDOR     
5000001141MOORE WALLACE                      VENDOR     
5000001142INTERNATIONAL PAPER                VENDOR     
5000001143PEARSON EDUCATION                  VENDOR     
5000001144PRO-ED                             VENDOR     
5000001145A DAIGGER & COMPANY                VENDOR     
5000001146FRUEND CAN COMPANY                 VENDOR     
5000001151RENAISSANCE LEARNING INC           VENDOR     
5000001152CPP, INC                           VENDOR     
5000001156GINTZLER GRAPHICS INC              VENDOR     
5000001157PROCON                             VENDOR     
5000001161INSIGHT                            VENDOR     
5000001166RRD-GM-DOMESTIC ONLY               VENDOR     
5000001171ALL OUT INC                        VENDOR     
5000001172RR DONNELLEY/PONTIAC               VENDOR     
5000001173TOOMEY ASSOCIATES                  VENDOR     
5000001174SCANTRON                           VENDOR     
5000001176CHARLES C THOMAS PUBLISHER LTD     VENDOR     
5000001181CHAMBERS HARRAP PUBLISHERS         VENDOR     
5000001182PARENTS' CHOICE FOUNDATION         VENDOR     
5000001183SHENS ART PRINTING CO LTD          VENDOR     
5000001186EDWARDS BROTHERS                   VENDOR     
5000001191RESOURCE DATA PRODUCTS             VENDOR     
5000001196TAURUS DISPLAY CO                  VENDOR     
5000001197POZZO GROS MONTI EDITORE S.R.L     VENDOR     
5000001201DICKINSON PRESS INC                VENDOR     
5000001206DK                                 VENDOR     
5000001211VIDEO EXPRESS                      VENDOR     
5000001216UNIVERSAL GRAPHICS                 VENDOR     
5000001217RENAISSANCE LEARNING INC           VENDOR     
5000001221CINEMAGNETICS                      VENDOR     
5000001222WORD FINDING MATERIALS             VENDOR     
5000001223PARENTS OBSERVATIONS OF INFANTS    VENDOR     
5000001224MANSON WESTERN CORPORATION         VENDOR     
5000001225TASCO INDUSTRIES                   VENDOR     
5000001226ACCURATE OUTSOURCING               VENDOR     
5000001231STATE OF OKLAHOMA                  VENDOR     
5000001232RIPON COMMUNITY PRINTERS           VENDOR     
5000001236DISCOVERY EDUCATION INC            VENDOR     
5000001237PIMLICO BOOK COMPANY               VENDOR     
5000001241GRAPHICS MANAGEMENT                VENDOR     
5000001242ARVATO DIGITAL SERVICES            VENDOR     
5000001246LIGHTNING SOURCE INC               VENDOR     
5000001251RUNCO OFFICE SUPPLY                VENDOR     
5000001252SCHLEICH                           VENDOR     
5000001256THE GEONOVA GROUP                  VENDOR     
5000001261UNIVERSAL MUSIC ENTERPRISE (UME)   VENDOR     
5000001262ABOVE ALL MULTIMEDIA PARTNERS LLC  VENDOR     
5000001263MCGRAW HILL COMPANIES              VENDOR     
5000001266SERVICE PALLET INC                 VENDOR     
5000001271NETWORK RESOURCE SOLUTIONS, INC    VENDOR     
5000001272ARVATO DIGITAL SERVICES            VENDOR     
5000001273ALPHAGRAPHICS                      VENDOR     
5000001276CHARLESBRIDGE PUBLISHING           VENDOR     
5000001277NORTHLAND BOOKS                    VENDOR     
5000001281LIGHTNING SOURCE INC               VENDOR     
5000001286FLAMBEAU, INC                      VENDOR     
5000001291LERNER PUBLISHING GROUP INC        VENDOR     
5000001292UNIVERSAL MUSIC GROUP DISTRIBUTION VENDOR     
5000001296BR PRINTERS                        VENDOR     
5000001297BOSTON AGENCY                      VENDOR     
5000001298DYNASTY AGENCY INC                 VENDOR     
5000001299MODEL CLUB INC                     VENDOR     
5000001300ENNIS INC                          VENDOR     
5000001301CAMERON INC                        VENDOR     
5000001302RRD-LONG PRAIRIE                   VENDOR     
5000001303PROGRAMMING CONCEPTS LTD           VENDOR     
5000001304SUNBURST DIGITAL INC               VENDOR     
5000001305SHERSTON SOFTWARE LTD              VENDOR     
5000001306CHRONICLE BOOKS                    VENDOR     
5000001307VIATECH PUBLISHING SOLUTIONS INC   VENDOR     
5000001308ZEBRA PRINT SOLUTIONS INC          VENDOR     
5000001309INFOSOURCE INC                     VENDOR     
5000001311MOORE WALLACE                      VENDOR     
5000001316STROMBERG ALLEN & CO               VENDOR     
5000001321ADTECH SYSTEMS INC                 VENDOR     
5000001322ALLIANCE                           VENDOR     
5000001323ALLIANCE                           VENDOR     
5000001324ROCK-TENN CONVERTING COMPANY       VENDOR     
5000001325PRO-CON                            VENDOR     
5000001326ATTAINMENT COMPANY INC             VENDOR     
5000001331PROGRAMMING CONCEPTS LTD           VENDOR     
5000001332BOOK MART PRESS INC                VENDOR     
5000001336LEHIGH LITHOGRAPHICS               VENDOR     
5000001337PHOENIX COLOR CORP                 VENDOR     
5000001341NORDICA PRINTING COMPANY LIMITED   VENDOR     
5000001342FISHER SCIENTIFIC COMPANY LLC      VENDOR     
5000001343TECHNI FORMS INC                   VENDOR     
5000001344MULTI HEALTH SYSTEMS INC           VENDOR     
5000001345DUSOBOX CORPORATION                VENDOR     
5000001346FITZHENRY & WHITESIDE LIMITED      VENDOR     
5000001351MULTI HEALTH SYSTEMS INC           VENDOR     
5000001356TCREATIVE, INC                     VENDOR     
5000001357DALMATIAN PRESS LLC                VENDOR     
5000001358KINETIC BOOK COMPANY               VENDOR     
5000001361SYNERGISTICS LLC                   VENDOR     
5000001362VIDEO TRANSFER INC                 VENDOR     
5000001363K & M PRINTING CO                  VENDOR     
5000001364K & M PRINTING                     VENDOR     
5000001365CREATIVE VINYL PRODUCTS, INC       VENDOR     
5000001366JS PALUCH CO INC                   VENDOR     
5000001371EINSTRUCTION CORPORATION           VENDOR     
5000001372EINSTRUCTION CORPORATION           VENDOR     
5000001376CENGAGE LEARNING                   VENDOR     
5000001381GH LLC                             VENDOR     
5000001386DESIGNERS PRESS INC                VENDOR     
5000001387SOUTHEASTERN PRINTING CO INC       VENDOR     
5000001391CITATION GRAPHICS                  VENDOR     
5000001396TSUNA INC                          VENDOR     
5000001397TSUNA INC                          VENDOR     
5000001398LOGOSPEED PROMOTIONAL PRODUCTS LLC VENDOR     
5000001401MARSHALL CAVENDISH INTERNATIONAL (SVENDOR     
5000001406GEORGE CREWS                       VENDOR     
5000001407WL-PRESS OF OHIO-BRIMFIELD-OHIO DIVVENDOR     
5000001408WL-CYCLE SOFTWARE-BLOOMINGTON-     VENDOR     
5000001409WL-EDWARDS BROTHERS- ANN ARBOR     VENDOR     
5000001410WL-EDWARDS BROTHERS- GENEVA-DIGITALVENDOR     
5000001411WL-WILLIAMS LEA INC                VENDOR     
5000001412WL-BIND RITE/UINON GRAPHICS - CARLSVENDOR     
5000001413WL-BRADFORD & BIGELOW - NEWBURYPORTVENDOR     
5000001414WL-CARDINAL COLORPRINT - CHICAGO - VENDOR     
5000001415WL-CARDINAL COLORPRINT - CHICAGO - VENDOR     
5000001416SOUTHERN BOOK COMPANY-RANDLEMAN    VENDOR     
5000001417WL-COURIER - STOUGHTON             VENDOR     
5000001418WL-COURIER - WESTFORD              VENDOR     
5000001419WL-MOORE LANGEN                    VENDOR     
5000001420WL-MERCURY PRINT PRODUCTIONS-ROCHESVENDOR     
5000001421WL-COURIER - KENDALLVILLE          VENDOR     
5000001426WL-MERCURY PRINT PRODUCTIONS-ROCHESVENDOR     
5000001427WL-MAZER-JOHNSON CITY-LYNN ROAD    VENDOR     
5000001428WL-MAZER-DAYTON-NEFF ROAD          VENDOR     
5000001429WL-PRESS OF OHIO-WOODSTOCK-DB HESS-VENDOR     
5000001430WL- CT PRINTING- HONG KONG (HQ)    VENDOR     
5000001431WL-EDWARDS BROTHERS- LILLINGTON-   VENDOR     
5000001432WL-LEHIGH PHOENIX-HAGERSTOWN       VENDOR     
5000001433WL-LEHIGH PHOENIX-MILWAUKEE        VENDOR     
5000001434WL-MAPLE PRESS-YORK (HQ)           VENDOR     
5000001435WL-MAPLE PRESS-KIRKWOOD- VAIL BALLOVENDOR     
5000001436WL-CITATION GRAPHICS - PENNSAUKEN -VENDOR     
5000001437WL-CITY DIECUTTING - MORRISTOWN - HVENDOR     
5000001438WL-CONFORT - LONG ISALND CITY - HQ VENDOR     
5000001439WL-CORPORATE GRAPHICS - MADISON - HVENDOR     
5000001440WL-CYCLE SOFTWARE - PLANO - DALLAS VENDOR     
5000001441WL-CYCLE SOFTWARE - MILPITAS       VENDOR     
5000001442WL-DG3 NORTH AMERICA - JERSEY CITY VENDOR     
5000001443WL-EVA-TONE - CLEARWATER - HQ      VENDOR     
5000001444WL-EVA-TONE - MOCHSVILLE           VENDOR     
5000001445WL-HENRY WURST-NORTH KANSAS CITY-H VENDOR     
5000001446WL-HI LITER GRAPHICS - BURLINGTON -VENDOR     
5000001447WL-HI LITER GRAPHICS - MENOMONEE FAVENDOR     
5000001448WL-HI LITER GRAPHICS - MENOMONEE FAVENDOR     
5000001449WL-LEHIGH PRESS - BROADVIEW - HQ   VENDOR     
5000001450WL-OFFSET IMPRESSIONS - READING HQ VENDOR     
5000001451WL-OFFSET IMPRESSIONS -  READING - VENDOR     
5000001452WL-PADGETT PRINTING - DALLAS - HQ  VENDOR     
5000001453WL-QUAD/GRAPHICS - SUSSEX - HQ     VENDOR     
5000001454WL-QUAD/GRAPHICS - HARTFORD        VENDOR     
5000001455WL-DUSOBOX-ORLANDO (HQ)            VENDOR     
5000001456WL-QUAD/GRAPHICS - LOMIRA          VENDOR     
5000001457WL -QUAD/GRAPHICS - MARTINSBURG    VENDOR     
5000001458WL -QUAD/GRAPHICS - PEWAUKEE       VENDOR     
5000001459WL-QUAD/GRAPHICS - RENO            VENDOR     
5000001460WL-QUAD/GRAPHICS - THE ROCK        VENDOR     
5000001461WL-QUAD/GRAPHICS - SARATOGA SPRINGSVENDOR     
5000001462WL-QUAD/GRAPHICS - WEST ALLIS      VENDOR     
5000001463WL-QUAD/GRAPHICS - OKLAHOMA CITY   VENDOR     
5000001464WL-QUEBECOR WORLD-NEW YORK-HQ      VENDOR     
5000001465WL-QUEBECOR WORLD-DEPEW-BUFFALO    VENDOR     
5000001466WL-QUEBECOR WORLD-LEOMINSTER-EUSEY VENDOR     
5000001467WL-QUEBECOR WORLD-FAIRFIELD        VENDOR     
5000001468WL-QUEBECOR WORLD-MARTINSBURG      VENDOR     
5000001469WL-QUEBECOR WORLD-TAUNTON          VENDOR     
5000001470WL-QUEBECOR WORLD-VERSAILLES       VENDOR     
5000001471WL-QUEBECOR WORLD-DUBUQUE          VENDOR     
5000001472WL-QUEBECOR WORLD-DALLAS           VENDOR     
5000001473WL-QUEBECOR WORLD-MIDLAND          VENDOR     
5000001474WL-QUEBECOR WORLD-ST CLOUD         VENDOR     
5000001475WL-QUEBECOR WORLD-LEBANON          VENDOR     
5000001476WL-SCHIELE GRAPHICS-ELK GROVE VILLAVENDOR     
5000001477WL-SCHIELE GRAPHICS-ELK GROVE VILLAVENDOR     
5000001478WL-SEGERDAHL-WHEELING-HQ           VENDOR     
5000001479WL-SOUTHEASTERN PRINTING-STUART-HQ VENDOR     
5000001480WL-SOUTHEASTERN PRINTING-LONGWOOD  VENDOR     
5000001481WL-SOUTHERN CONTAINER-NEWARK-HQ    VENDOR     
5000001482WL-SPECIALTY PROMOTIONS-NILES-HQ   VENDOR     
5000001483WL-SYNERGY GRAPHICS-PLYMOUTH-HQ    VENDOR     
5000001484WL-TOPPAN PRINTING-SOMERSET-HQ     VENDOR     
5000001485WL-TRANSCONTINENTAL-MONTREAL-HQ    VENDOR     
5000001486WL-TRANSCONTINENTAL-LOUISEVILLE-GAGVENDOR     
5000001487WL-TRANSCONTINENTAL-SHERBROOKE-    VENDOR     
5000001488WL-TURSACK-MORGANTOWN-HQ           VENDOR     
5000001489WL-UNITED STATES TAPE & LABEL-ST LOVENDOR     
5000001490WL-BIATECH-BAYSHORE-HQ             VENDOR     
5000001491WL-VIATECH-WORCESTER-NORTH EAST DIVVENDOR     
5000001492WL-VIATECH-LANHAM-MID-ATLANTIC DIVIVENDOR     
5000001493WL-VIATECH- ATLANTA -SOUTH EAST DIVVENDOR     
5000001494WL-VIATECH-MORTON GROVE-UPPER MID WVENDOR     
5000001495WL-VIATECH-SPRINGFIELD-MID WEST DIVVENDOR     
5000001496WL-VIATECH-BATAVIA-UPSTATE NEWYORK VENDOR     
5000001497WL-VIATECH-KALAMA-NORTH WEST DIVISIVENDOR     
5000001498WL-VIATECH-HUNTINGTON-SOUTHERN     VENDOR     
5000001499WL-WESTCAVE-AUSTIN- HQ             VENDOR     
5000001500WL-WESTCAVE-AUSTIN-HORIZON PRINTINGVENDOR     
5000001501WL-WESTCAVE-AUSTIN-HORIZON PRINTINGVENDOR     
5000001502WL-WESTERN STATES ENVELOPE -BUTLER-VENDOR     
5000001503WL-WESTERN STATES ENVELOPE -ERLANGEVENDOR     
5000001504WL-WESTERN STATES ENVELOPE -WALBRIDVENDOR     
5000001505WL-WESTERN STATES ENVELOPE -VADNAISVENDOR     
5000001506WL-WESTERN STATES ENVELOPE -MADISONVENDOR     
5000001507WL-BANG PRINTING-BRAINARD-DJ PRINTIVENDOR     
5000001508WL-BANG PRINTING-VALENCIA-DELTA PRIVENDOR     
5000001509WL-CLEAR BLUE INK & PRINTING PROMOTVENDOR     
5000001510WL-CLEAR BLUE INK & PRINTING PROMOTVENDOR     
5000001511WL- CLEAR BLUE INK PRINTING & PROMOVENDOR     
5000001512WL-CLEAR BLUE INK PRINTING & PROMOTVENDOR     
5000001513WL-OPTICAL DISC-RICHMOND (HQ)      VENDOR     
5000001514WL-OPTICAL DISC-EAST FLAT ROCK-SHORVENDOR     
5000001515WL-TAURUS DISPLAY-MOORESTOWN (HQ)  VENDOR     
5000001516WL-TAURUS DISPLAY-READING-ROCK SOLIVENDOR     
5000001517WL-TAURUS DISPLAY-YORK-YORK CONTAINVENDOR     
5000001518WL-TAURUS DISPLAY-EMMAUS-IMPRESS   VENDOR     
5000001519WL-TAURUS DISPLAY-LEVITTOWN-ASSUREDVENDOR     
5000001520WL-TAURUS DISPLAY-CHICAGO-IDEAL  BOVENDOR     
5000001521WL-TAURUS DISPLAY-DETROIT-MICHIGAN VENDOR     
5000001522WL-TAURUS DISPLAY-ALSIP-ADVERTISINGVENDOR     
5000001523WL-TAURUS DISPLAY-WARMINSTER-PICCARVENDOR     
5000001524WL-TAURUS DISPLAY-MISSISSAUGA-ANNANVENDOR     
5000001525WL-TAURUS DISPLAY-MOORESTOWN-PERFECVENDOR     
5000001526WL-TAURUS DISPLAY-WACO-PACKAGING   VENDOR     
5000001527WL-TAURUS DISPLAY-HARRISONBURG-PACKVENDOR     
5000001528WL-WORZALLA PUBLISHING-STEVENS PONTVENDOR     
5000001529WL-EDWARDS BROTHERS-BLUE RIDGE SUMMVENDOR     
5000001530WL-EDWARDS BROTHRES-CHICAGO-       VENDOR     
5000001531WL-CREATIVE VINYL-ELK GROVE VILLAGEVENDOR     
5000001532WL-PRESS OF OHIO-DOWNERS GROVE (HQ)VENDOR     
5000001533WL-EDWARDS BROTHERS- LILLINGTON-CARVENDOR     
5000001536WL-EDWARDS BROTHERS-LANDOVER-      VENDOR     
5000001537WL-EDWARDS BROTHERS-JACKSON-       VENDOR     
5000001538WL-ALL OUT-WOODRIDGE (HQ)-         VENDOR     
5000001539WL-WALSWORTH PUBLISHING-MARCELINE (VENDOR     
5000001540WL-WALSWORTH PUBLISHING-MARCELINE- VENDOR     
5000001541WL-WALSWORTH PUBLISHING-OMAHA-     VENDOR     
5000001542WL-ELEGANT ACQUISITION-CICERO (HQ)-VENDOR     
5000001543WL-TECHNICOLOR ENTERTAINMENT-      VENDOR     
5000001544WL-TECHNICOLOR- HOME ENTERTAINMENT-VENDOR     
5000001545WL-TECHNICOLOR- HOME ENTERTAINMENT-VENDOR     
5000001546WL- CT PRINTING- SHENZEN-CHINA FACTVENDOR     
5000001547WL-LEO PAPER PRODUCTS-HONG KONG (HQVENDOR     
5000001548WL-LEO PAPER PRODUCTS-GUANGZHOU (HQVENDOR     
5000001549WL-QUEBECOR WORLD-MEXICO           VENDOR     
5000001550WL-VIATECH PUBLISHING UK (HQ)      VENDOR     
5000001551WL-EDWARD BROTHERS-UK DIGITAL BOOK VENDOR     
5000001552WL-CAPITAL SPECTRUM & CSI AUSTIN (HVENDOR     
5000001553WL-MAPLE PRESS-YORK-YORK DISTRIBUTIVENDOR     
5000001554WL-MAPLE PRESS-FREDERICKSBURG-     VENDOR     
5000001555WL-TURNKEY SOLUTIONS- LA VISTA (HQ)VENDOR     
5000001556WL-MAPLE PRESS-MOUNT JOY-MOUNT JOY VENDOR     
5000001557WL-MIDWEST PROMOTIONAL-SUMMIT (HQ) VENDOR     
5000001558WL-KASE PRINTING - HUDSON (HQ)     VENDOR     
5000001559WL-FAILSAFE MEDIA- LAKE ZURICH (HQ)VENDOR     
5000001560WL-FAILSAFE MEDIA - BROOKLYN       VENDOR     
5000001561WL-FAILSAFE MEDIA- RICHMOND        VENDOR     
5000001562WL-FAILSAFE MEDIA- IRVINE          VENDOR     
5000001563WL-FAILSAFE MEDIA - HOFFMAN ESTATESVENDOR     
5000001564WL-FAILSAFE MEDIA- ELK GROVE VILLAGVENDOR     
5000001565WL-FAILSAFE MEDIA - TULSA          VENDOR     
5000001566BEYOND QUESTION LEARNING TECH INC  VENDOR     
5000001567HARPERCOLLINS PUBLISHERS           VENDOR     
5000001571WL-TECHNICOLOR- HOME ENT-NILES     VENDOR     
5000001572WL-TECHNICOLOR- HOME ENT-NASHVILLE VENDOR     
5000001573WL-TECHNICOLOR- HOME ENT-MONTEZUMA VENDOR     
5000001574WL-TECHNICOLOR- HOME ENT-CARROLLTONVENDOR     
5000001575WL-TECHNICOLOR- HOME ENT-INDIANAPOLVENDOR     
5000001576WL-MAZER-DAYTON- POE AVENUE        VENDOR     
5000001577WL-MAZER -JOHNSON CITY -ROLLING HILVENDOR     
5000001578WL-BERTELSMANN-VALENCIA - ARVATO DIVENDOR     
5000001579WL-BERTELSMANN- VALENCIA - CALIFORNVENDOR     
5000001580WL-BERTELSMANN- VALENCIA - CALIFORNVENDOR     
5000001581WL-BERTELSMANN- WOODLAND HILLS-    VENDOR     
5000001582WL-BERTELSMANN- FREEMONT- CALIFORNIVENDOR     
5000001583WL-BERTELSMANN- LOUISVILLE-KENTUCKYVENDOR     
5000001584WL-BERTELSMANN- WAYNE-MICHIGAN     VENDOR     
5000001585WL-BERTELSMANN- WEAVERVILLE-       VENDOR     
5000001586WL-BERTELSMANN- RESEARCH TRIANGLE PVENDOR     
5000001587WL-BERTELSMANN- RENO-NEVADA CALL CTVENDOR     
5000001588WL-BERTELSMANN- NEW YORK           VENDOR     
5000001589WL-BERTELSMANN- DUNCAN-SC-112 HIDDEVENDOR     
5000001590WL-BERTELSMANN- DUNCAN-SC-120 HIDDEVENDOR     
5000001591WL-BERTELSMANN- DUNCAN-SC-15       VENDOR     
5000001592WL-BERTELSMANN- DULLES -DUNCAN     VENDOR     
5000001593WL-BERTELSMANN- KIRKLAND-WASHINGTONVENDOR     
5000001594WL-BERTELSMANN- PLEASANT PRAIRIE - VENDOR     
5000001595WL-BERTELSMANN- KITCHENER-ONTARIO  VENDOR     
5000001596WL-BERTELSMANN- SCARBOROUGH -ONTARIVENDOR     
5000001597WL-BERTELSMANN- PHILLIPINES        VENDOR     
5000001598WL-BERTELSMANN- MEXICO (CALL CENTERVENDOR     
5000001599WL-HENRY N SAWYER - CHARLESTON (HQ)VENDOR     
5000001600WL-NEOPRINT-CHELMSFORD (HQ)        VENDOR     
5000001601IMAGO SALES (USA) INC              VENDOR     
5000001602WL-WINTER & COMPANY-QUINCY (HQ)    VENDOR     
5000001603WL-MAIN CHOICE HOP KEE FACTORY-HONGVENDOR     
5000001604WL-TWP AMERICA-NEW YORK (HQ)       VENDOR     
5000001605WL-TWP AMERICA-SINGAPORE           VENDOR     
5000001606WL-TWP AMERICA-MALAYSIA-JALAN TAMPOVENDOR     
5000001607WL-TWP AMERICA-MALAYSIA-PENAWAR    VENDOR     
5000001608WL-PHOENIX LITHOGRAPHING-PHILADELPHVENDOR     
5000001609WL-PHOENIX LITHOGRAPHING-MARLTON   VENDOR     
5000001610WL-PHOENIX LITHO-BORDENTOWN-HEDDINGVENDOR     
5000001611WL-PHOENIX LITHO-BORDENTOWN-RICHARDVENDOR     
5000001612WL-PHOENIX LITHOGRAPHING-NEW YORK  VENDOR     
5000001613WL-COMMERCIAL COMMUNICATIONS-HARTLAVENDOR     
5000001614WL-COMMERCIAL COMMUNICATIONS-TEMPE VENDOR     
5000001615WL-COMMERCIAL COMMUNICATIONS-GREEN VENDOR     
5000001616WL-COMMERCIAL COMMUNICATIONS-CINCINVENDOR     
5000001617WL-COMMERCIAL COMMUNICATIONS-DENVERVENDOR     
5000001618WL-CREATIVE RETAIL PACKAGING-HOUSTOVENDOR     
5000001619WL-JOHNSBYRNE-NILES-7350 CRONAME RDVENDOR     
5000001620WL-JOHNSBYRNE-NILES-7450 CRONAME RDVENDOR     
5000001621WL-JOHNSBYRNE-NILES-WEST OAKTON ST.VENDOR     
5000001622WL-STARLITE DEVELOPMENT-HONG KONG- VENDOR     
5000001623WL-STARLITE DEVELOPMENT-SHENZHEN-  VENDOR     
5000001624WL-STARLITE DEVELOPMENT-GUANGZHOU- VENDOR     
5000001625WL-STARLITE DEVELOPMENT-LIU HE TOWNVENDOR     
5000001626WL-STARLITE DEVELOPMENT-SHAOGUAN-  VENDOR     
5000001627WL-STARLITE DEVELOPMENT-SINGAPORE- VENDOR     
5000001628WL-JOHN P. POW-BOSTON (HQ)         VENDOR     
5000001629WL-OPTICAL EXPERTS MANUFACTURING-  VENDOR     
5000001630WL-OPTICAL EXPERTS MANUFACTURING-  VENDOR     
5000001631WL-MALLOY-ANN ARBOR (HQ)           VENDOR     
5000001632WL-PACKAGING HOUSE-CHICAGO (HQ)    VENDOR     
5000001633WL-AJ'S PREMIER PRINTING-ANTIOCH (HVENDOR     
5000001634WL-AJ'S PREMIER PRINTING-ELK GROVE VENDOR     
5000001635WL-AJ'S PREMIER PRINTING-CHICAGO-OFVENDOR     
5000001636WL-AJ'S PREMIER PRINTING-ADDISON-DIVENDOR     
5000001637WL-FISHER-CEDAR RAPIDS (HQ)        VENDOR     
5000001638WL-FISHER-HIAWATHA                 VENDOR     
5000001639WL-HUNG HING OFF-SET PRINTING-HONG VENDOR     
5000001640WL-HUNG HING-SHENZHEN-HUNG HING    VENDOR     
5000001641WL-HUNG HING-HE SHAN CITY          VENDOR     
5000001642WL-HUNG HING-ZHONGSHAN-YI XIAN RD  VENDOR     
5000001643WL-HUNG HING-SHENZHEN-FU YONG HI TEVENDOR     
5000001644WL-HUNG HING-ZHONGSHAN-NATIONAL HWYVENDOR     
5000001645WL-KHL PRINTING-SINGAPORE (HQ)     VENDOR     
5000001646WL-KHL PRINTING-SHAH ALAM-MALAYSIA VENDOR     
5000001647WL-NORDICA -HONG KONG (HQ)         VENDOR     
5000001648WL-NORDICA-GUANGZHOU-GUANGZHOU PLANVENDOR     
5000001649WL-PAC COM-SOUTH KOREA-GUNPO SI (HQVENDOR     
5000001650WL-PAK 2000-MIRROR LAKE (HQ)       VENDOR     
5000001651WL-PAK 2000-HONG KONG- HANG LUNG PLVENDOR     
5000001652WL-PAK 2000-INDONESIA-TJIWI KIMIA PVENDOR     
5000001653WL-STROMBERG ALLEN-TINLEY PARK (HQ)VENDOR     
5000001654WL-UNIVERSAL MILLENNIUM-WESTWOOD (HVENDOR     
5000001655WL-UINVERSAL MILLENNIUM-SOMERVILLE VENDOR     
5000001656WL-UNIVERSAL MILLENNIUM-ROCKLAND   VENDOR     
5000001657WL-AIM GRAPHIC MACHINERY-BUFFALO GRVENDOR     
5000001658WL-KUEMMEL PRINTING-AUSTIN (HQ)    VENDOR     
